time,ax,ay,az,atotal
6.212,-0.00,-0.00,-0.02,0.02
6.222,-0.03,-0.01,-0.00,0.03
6.232,-0.03,-0.00,-0.01,0.03
6.242,-0.02,-0.00,-0.03,0.04
6.252,-0.05,0.01,-0.05,0.07
6.262,-0.05,0.01,-0.04,0.06
6.272,-0.04,0.02,-0.04,0.06
6.283,-0.03,0.00,-0.04,0.05
6.292,-0.01,0.01,-0.01,0.02
6.303,-0.01,0.01,-0.02,0.03
6.313,0.02,0.00,-0.03,0.04
6.323,0.05,-0.02,-0.03,0.06
6.333,0.03,-0.01,-0.05,0.06
6.343,0.02,-0.01,-0.05,0.05
6.353,0.01,-0.00,-0.05,0.05
6.363,-0.01,-0.01,-0.04,0.05
6.373,-0.03,-0.02,-0.04,0.05
6.383,-0.02,-0.05,-0.03,0.06
6.393,-0.01,-0.04,-0.04,0.06
6.403,-0.01,-0.01,-0.03,0.04
6.413,-0.01,0.02,-0.03,0.04
6.423,-0.01,0.06,-0.03,0.07
6.434,-0.00,0.06,-0.03,0.07
6.444,0.01,0.05,-0.02,0.06
6.454,0.02,0.01,0.00,0.02
