time,ax,ay,az,atotal
19.667,-3.50,2.33,1.69,4.53
19.677,-3.50,2.59,3.18,5.40
19.687,-3.26,2.82,3.99,5.87
19.697,-3.17,2.81,4.15,5.93
19.707,-3.36,2.66,4.60,6.29
19.718,-3.37,2.77,5.46,6.99
19.728,-2.81,2.66,3.68,5.34
19.738,-2.94,2.51,3.85,5.45
19.748,-3.25,2.38,4.33,5.91
19.758,-3.72,2.43,4.52,6.34
19.768,-4.31,2.63,4.52,6.78
19.778,-4.85,2.96,4.49,7.24
19.788,-5.13,3.35,4.50,7.60
19.798,-5.10,3.66,4.44,7.69
19.808,-4.97,3.98,4.34,7.70
19.818,-4.69,4.15,4.27,7.58
19.828,-4.42,4.08,4.09,7.28
19.838,-4.09,3.93,3.70,6.77
19.848,-3.52,3.61,3.14,5.94
19.859,-2.59,3.03,2.42,4.66
19.869,-1.27,2.02,1.39,2.76
19.879,0.64,0.47,-1.53,1.72
19.889,3.50,-1.71,-8.41,9.27
19.899,7.56,-5.34,-20.44,22.44
19.909,11.60,-9.68,-24.96,29.17
19.919,11.87,-11.60,-13.19,21.20
19.929,10.44,-11.00,-6.75,16.60
19.939,7.17,-8.71,-6.55,13.05
19.949,2.78,-5.82,-5.20,8.29
19.959,0.02,-2.58,-2.76,3.78
19.969,-1.84,0.55,-0.56,2.00
19.980,-3.47,2.46,1.27,4.44
19.990,-3.96,1.74,2.29,4.89
20.000,-4.34,-1.45,2.64,5.28
20.009,-4.52,-4.50,2.97,7.04
20.020,-4.50,-6.23,2.93,8.23
20.030,-3.94,-6.12,2.83,7.81
20.040,-2.74,-4.42,2.92,5.96
20.050,-1.77,-1.99,2.97,3.98
20.060,-1.31,0.31,2.92,3.21
20.070,-1.20,2.22,3.18,4.06
20.080,-0.87,3.51,3.57,5.08
20.090,-0.43,3.83,3.73,5.36
20.100,-0.34,3.08,3.91,4.99
20.110,-0.44,1.85,4.05,4.47
20.120,-0.30,0.39,4.21,4.24
20.130,-0.14,-0.84,4.24,4.32
20.141,0.09,-1.39,4.12,4.35
20.151,0.48,-1.16,3.97,4.17
20.161,0.95,-0.36,3.83,3.96
20.171,1.17,0.33,3.54,3.74
20.181,1.12,0.88,2.96,3.29
20.191,1.09,1.45,2.44,3.04
20.201,1.10,1.91,2.19,3.11
20.211,0.94,2.09,2.16,3.15
20.221,0.73,2.18,1.73,2.88
20.231,0.54,2.25,1.27,2.64
20.241,0.41,2.30,1.04,2.55
20.251,0.20,2.35,0.95,2.54
20.261,0.18,2.20,0.60,2.29
20.271,0.45,1.74,0.13,1.80
20.282,0.94,1.11,-0.32,1.48
20.292,1.39,0.57,-0.69,1.65
20.302,1.68,0.33,-1.01,1.99
20.312,1.75,0.24,-1.29,2.18
20.322,1.65,0.22,-1.56,2.28
20.332,1.39,0.23,-1.84,2.32
20.342,1.11,0.24,-2.16,2.44
20.352,0.84,0.29,-2.50,2.66
20.362,0.57,0.36,-2.80,2.88
20.372,0.32,0.37,-3.08,3.12
20.382,0.14,0.31,-3.27,3.29
20.392,0.01,0.15,-3.31,3.32
20.402,-0.01,-0.13,-3.23,3.23
20.412,0.07,-0.46,-3.00,3.04
20.423,0.49,-0.78,-2.63,2.78
20.433,1.17,-1.11,-2.28,2.79
20.443,1.95,-1.32,-2.02,3.10
20.453,2.76,-1.34,-1.87,3.60
20.463,3.48,-1.36,-1.93,4.21
20.473,4.03,-1.30,-2.09,4.72
20.483,4.25,-1.10,-2.32,4.97
20.493,3.97,-0.69,-2.71,4.85
20.503,3.31,-0.41,-3.16,4.60
20.513,2.84,-0.34,-3.41,4.45
20.523,2.77,-0.54,-3.47,4.47
20.533,2.82,-1.07,-3.40,4.55
20.544,2.95,-1.77,-3.41,4.85
20.553,3.25,-2.81,-4.02,5.88
20.563,3.93,-4.19,-5.37,7.86
20.573,4.55,-5.56,-7.35,10.28
20.584,4.40,-6.43,-9.56,12.33
20.594,3.21,-5.60,-9.43,11.42
20.604,2.25,-3.26,-6.33,7.47
20.614,1.81,-1.42,-2.97,3.76
20.624,1.23,-0.34,0.22,1.30
20.634,0.01,0.36,2.49,2.51
20.644,-1.21,0.10,3.19,3.42
20.654,-0.76,-0.93,2.94,3.18
20.664,-0.04,-1.57,3.30,3.66
20.674,0.18,-2.35,4.19,4.81
20.684,0.02,-3.24,4.82,5.81
20.694,-0.16,-4.11,5.36,6.76
20.704,-0.24,-5.07,5.93,7.81
20.715,-0.54,-5.87,6.43,8.72
20.725,-0.80,-5.92,6.43,8.78
20.735,-1.08,-5.03,6.17,8.03
20.745,-1.28,-3.36,5.03,6.18
20.755,-1.53,-1.52,1.15,2.45
20.765,-2.24,-0.04,-2.45,3.32
20.775,-2.68,1.21,-3.58,4.63
20.785,-3.45,1.90,-0.96,4.05
20.795,-3.76,2.08,-0.76,4.36
20.805,-3.50,1.94,1.03,4.13
20.815,-3.35,1.87,2.52,4.59
20.825,-3.09,1.72,2.46,4.31
20.835,-2.85,1.67,2.85,4.36
20.846,-2.83,1.86,3.26,4.70
20.856,-2.87,2.28,3.79,5.28
20.866,-3.06,2.64,4.35,5.94
20.876,-3.36,2.99,4.70,6.50
20.886,-3.70,3.34,4.88,6.98
20.896,-4.08,3.57,5.08,7.43
20.906,-4.66,3.72,5.05,7.81
20.916,-5.10,3.91,4.82,8.03
20.926,-5.25,4.09,4.47,8.02
20.936,-5.18,4.16,4.13,7.83
20.946,-5.05,4.13,3.86,7.58
20.956,-4.75,4.03,3.68,7.24
20.966,-4.41,3.79,3.51,6.79
20.976,-3.98,3.43,3.24,6.17
20.987,-3.14,2.88,2.89,5.15
20.996,-2.00,2.06,2.40,3.75
21.007,-0.24,0.86,0.74,1.16
21.017,2.65,-0.88,-5.49,6.16
21.027,7.73,-4.06,-19.17,21.07
21.037,13.00,-9.27,-26.07,30.57
21.047,13.57,-11.64,-15.26,23.50
21.057,10.86,-10.67,-6.30,16.48
21.067,6.43,-8.37,-5.06,11.71
21.077,2.16,-5.61,-5.66,8.25
21.087,-0.32,-2.73,-4.68,5.42
21.097,-1.95,-0.09,-2.22,2.96
21.107,-3.47,1.45,-0.60,3.81
21.117,-4.47,0.04,0.32,4.48
21.127,-5.23,-3.42,0.25,6.26
21.137,-5.88,-5.95,-0.13,8.37
21.148,-5.87,-6.56,0.54,8.82
21.158,-4.82,-5.49,1.80,7.53
21.168,-2.63,-3.43,3.09,5.32
21.178,-1.21,-1.13,3.74,4.09
21.188,0.71,1.60,5.96,6.21
21.198,0.49,2.68,4.50,5.26
21.208,-0.57,2.57,3.41,4.31
21.218,-0.69,2.14,3.53,4.18
21.228,0.61,1.58,4.03,4.37
21.238,0.65,0.59,4.63,4.71
21.248,-0.72,-0.65,4.29,4.40
21.258,-0.37,-1.63,4.55,4.85
21.268,0.09,-2.03,4.85,5.26
21.278,0.63,-1.61,4.98,5.27
21.289,1.24,-0.84,4.88,5.10
21.299,1.43,-0.08,4.46,4.68
21.309,1.31,0.73,3.84,4.13
21.319,1.04,1.52,3.38,3.85
21.329,0.82,2.21,2.95,3.77
21.339,0.53,2.77,2.72,3.92
21.349,0.13,3.19,2.61,4.12
21.359,-0.25,3.37,2.42,4.15
21.369,-0.39,3.37,2.03,3.95
21.379,-0.30,3.19,1.49,3.53
21.389,-0.24,2.79,1.13,3.02
21.399,-0.17,2.24,0.89,2.41
21.409,0.04,1.63,0.62,1.74
21.419,0.27,1.07,0.37,1.16
21.430,0.53,0.57,0.09,0.79
21.440,0.72,0.16,-0.12,0.74
21.450,0.78,-0.13,-0.29,0.85
21.460,0.72,-0.29,-0.43,0.89
21.470,0.55,-0.39,-0.53,0.86
21.480,0.42,-0.48,-0.59,0.87
21.490,0.37,-0.54,-0.67,0.94
21.500,0.33,-0.49,-0.96,1.13
21.510,0.38,-0.56,-1.62,1.76
21.520,0.48,-0.79,-2.34,2.52
21.530,0.68,-0.98,-2.97,3.20
21.540,0.86,-1.15,-3.53,3.81
21.550,1.10,-1.20,-4.15,4.46
21.560,1.61,-1.23,-4.74,5.16
21.570,2.35,-1.06,-5.24,5.84
21.580,3.14,-0.75,-5.33,6.24
21.591,3.75,-0.51,-4.94,6.22
21.601,4.15,-0.30,-4.24,5.94
21.611,4.43,-0.24,-3.63,5.73
21.621,4.51,-0.30,-3.25,5.56
21.631,4.24,-0.58,-3.08,5.27
21.641,3.78,-0.91,-3.05,4.94
21.651,3.67,-1.13,-2.85,4.79
21.661,3.71,-1.48,-2.54,4.73
21.671,3.94,-2.05,-2.16,4.94
21.681,4.30,-2.86,-1.75,5.45
21.691,4.59,-3.72,-1.79,6.17
21.701,4.62,-4.64,-2.92,7.17
21.711,4.06,-5.49,-6.01,9.09
21.721,1.96,-5.23,-12.28,13.49
21.732,0.77,-3.49,-12.52,13.02
21.742,1.41,-1.91,-6.34,6.77
21.752,1.82,-0.66,-1.19,2.27
21.762,1.16,0.43,2.13,2.46
21.772,-0.25,0.80,4.28,4.36
21.782,-0.60,0.11,4.10,4.14
21.792,-0.15,-0.24,4.92,4.93
21.802,0.69,-1.07,5.56,5.70
21.812,0.93,-2.42,5.13,5.74
21.822,0.85,-3.47,4.97,6.12
21.832,0.59,-4.78,5.70,7.46
21.842,0.05,-5.88,7.00,9.14
21.853,-0.47,-6.09,7.50,9.68
21.863,-0.80,-5.54,7.16,9.09
21.873,-1.06,-4.17,6.58,7.87
21.883,-1.61,-2.43,4.53,5.39
21.893,-2.10,-0.19,-0.58,2.19
21.903,-2.03,1.37,-4.91,5.49
21.913,-2.31,1.88,-4.34,5.26
21.923,-2.84,1.81,-1.82,3.83
21.933,-3.28,1.72,0.81,3.79
21.943,-3.45,1.58,3.60,5.23
21.953,-3.13,1.64,4.42,5.65
21.963,-2.77,1.63,3.67,4.88
21.973,-2.72,1.73,3.81,4.99
21.983,-2.50,1.98,3.80,4.95
21.993,-2.28,2.24,3.97,5.09
22.003,-2.17,2.53,4.40,5.52
22.014,-2.33,2.77,4.88,6.07
22.024,-2.93,2.97,5.12,6.61
22.034,-3.95,3.18,5.00,7.12
22.044,-4.84,3.33,4.70,7.52
22.054,-5.31,3.45,4.34,7.67
22.064,-5.44,3.46,4.06,7.62
22.074,-5.24,3.41,3.92,7.38
22.084,-4.86,3.30,3.89,7.04
22.094,-4.40,3.15,3.72,6.56
22.104,-3.91,2.94,3.34,5.93
22.114,-3.31,2.61,2.73,5.03
22.124,-2.42,2.12,2.13,3.86
22.135,-1.17,1.38,1.37,2.27
22.145,0.68,0.35,-0.42,0.87
22.155,3.30,-1.12,-5.54,6.54
22.165,7.08,-4.12,-15.07,17.15
22.175,11.24,-8.41,-20.38,24.75
22.185,12.52,-10.49,-13.50,21.19
22.195,10.97,-10.00,-7.75,16.75
22.205,7.08,-7.85,-7.17,12.77
22.215,2.98,-5.29,-6.79,9.11
22.225,0.78,-2.82,-5.01,5.80
22.235,-0.94,0.33,-1.99,2.23
22.245,-3.00,2.57,0.39,3.97
22.255,-3.89,2.80,1.85,5.14
22.265,-4.07,1.12,2.39,4.85
22.275,-4.13,-1.84,2.51,5.17
22.285,-3.99,-4.73,2.94,6.85
22.296,-3.60,-6.58,3.14,8.13
22.306,-3.31,-6.75,2.73,8.00
22.316,-2.47,-5.32,2.52,6.38
22.326,-1.36,-3.07,2.56,4.22
22.336,-0.77,-0.74,2.21,2.45
22.346,-0.91,1.41,1.83,2.48
22.356,-1.12,3.04,1.75,3.68
22.366,-1.15,4.08,1.87,4.63
22.376,-0.95,4.45,2.12,5.02
22.386,-0.44,4.05,2.44,4.75
22.396,0.17,2.95,2.73,4.02
22.406,0.53,1.46,2.94,3.33
22.416,0.69,0.01,3.21,3.28
22.426,0.76,-1.08,3.50,3.74
22.437,0.70,-1.69,3.67,4.10
22.447,0.63,-1.74,3.48,3.94
22.457,0.78,-1.15,2.92,3.23
22.467,0.94,-0.30,2.41,2.61
22.477,0.93,0.52,2.09,2.34
22.487,0.80,1.25,1.79,2.33
22.497,0.60,1.89,1.53,2.50
22.507,0.39,2.38,1.29,2.73
22.517,0.22,2.62,1.05,2.83
22.527,0.10,2.61,0.80,2.73
22.537,0.10,2.39,0.59,2.46
22.547,0.26,1.90,0.41,1.96
22.558,0.43,1.25,0.26,1.35
22.567,0.57,0.74,0.14,0.94
22.577,0.67,0.37,0.04,0.77
22.588,0.67,0.14,-0.06,0.69
22.598,0.59,0.06,-0.16,0.61
22.608,0.48,0.06,-0.21,0.53
22.618,0.39,0.07,-0.27,0.48
22.628,0.30,-0.02,-0.30,0.43
22.638,0.29,-0.14,-0.39,0.51
22.648,0.22,-0.20,-0.66,0.72
22.658,0.15,-0.19,-1.23,1.26
22.668,0.12,-0.21,-1.81,1.82
22.678,0.18,-0.21,-2.28,2.30
22.688,0.30,-0.19,-2.62,2.64
22.698,0.55,-0.33,-2.86,2.93
22.708,1.07,-0.62,-3.01,3.26
22.719,1.72,-0.74,-3.12,3.64
22.729,2.40,-0.65,-3.22,4.07
22.739,3.08,-0.52,-3.36,4.59
22.749,3.65,-0.48,-3.42,5.03
22.759,4.03,-0.43,-3.43,5.30
22.769,3.94,-0.30,-3.49,5.27
22.779,3.26,-0.36,-3.64,4.90
22.789,2.67,-0.63,-3.64,4.56
22.799,2.64,-1.01,-3.38,4.40
22.809,2.79,-1.49,-3.08,4.41
22.819,3.08,-2.13,-2.78,4.67
22.829,3.61,-3.13,-2.48,5.38
22.839,4.32,-4.45,-2.30,6.61
22.849,4.90,-5.74,-2.96,8.11
22.859,4.93,-6.61,-5.24,9.77
22.870,3.37,-5.88,-9.92,12.02
22.880,1.41,-3.63,-12.07,12.69
22.890,1.05,-1.96,-7.93,8.23
22.900,1.11,-0.59,-2.78,3.05
22.910,0.29,0.61,1.22,1.39
22.920,-0.71,0.88,2.62,2.86
22.930,-0.19,1.06,3.03,3.22
22.940,0.15,1.21,4.09,4.27
22.950,0.38,0.75,4.58,4.66
22.960,0.33,-0.31,4.78,4.81
22.970,0.06,-1.61,5.49,5.72
22.980,-0.07,-3.15,5.92,6.70
22.990,-0.03,-4.58,5.89,7.46
23.001,-0.49,-5.74,6.21,8.47
23.011,-0.96,-6.15,6.51,9.01
23.021,-0.85,-5.17,6.07,8.02
23.031,-1.23,-3.52,5.90,6.98
23.041,-2.24,-1.54,4.50,5.26
23.051,-3.19,0.63,-1.09,3.43
23.061,-3.21,2.07,-6.27,7.34
23.071,-3.04,2.28,-5.13,6.38
23.081,-2.95,2.03,-2.23,4.22
23.091,-2.56,1.88,0.18,3.18
23.101,-2.34,1.82,2.77,4.06
23.111,-1.97,2.00,5.95,6.58
23.121,-2.25,2.19,5.00,5.91
23.131,-2.03,1.97,2.85,4.01
23.142,-1.91,1.72,2.77,3.79
23.151,-2.01,1.77,3.32,4.27
23.162,-2.03,2.02,3.41,4.46
23.172,-2.29,2.27,3.82,5.00
23.182,-2.71,2.55,4.31,5.69
23.192,-3.26,2.78,4.47,6.19
23.202,-3.91,2.92,4.43,6.60
23.212,-4.34,2.93,4.45,6.87
23.222,-4.61,2.91,4.51,7.08
23.232,-4.52,2.91,4.42,6.96
23.242,-4.07,2.91,4.22,6.54
23.252,-3.55,2.82,3.90,5.98
23.262,-3.10,2.64,3.43,5.32
23.272,-2.57,2.40,2.74,4.46
23.283,-1.84,2.09,1.94,3.39
23.292,-0.85,1.60,1.12,2.13
23.303,0.48,0.94,-0.16,1.07
23.313,2.56,0.03,-3.33,4.20
23.323,5.61,-1.61,-9.07,10.78
23.333,9.44,-4.62,-15.81,18.98
23.343,11.91,-7.80,-16.19,21.56
23.353,11.48,-9.42,-11.78,18.96
23.363,8.73,-9.28,-10.17,16.30
23.373,4.62,-7.87,-8.60,12.53
23.383,1.85,-5.56,-6.15,8.49
23.393,0.31,-1.95,-3.44,3.97
23.403,-2.00,1.71,-1.23,2.90
23.413,-3.48,3.66,0.28,5.06
23.423,-3.80,4.01,1.68,5.78
23.436,-3.79,2.29,2.29,4.99
23.443,-3.93,-1.17,2.83,4.98
23.453,-3.57,-4.85,3.55,6.99
23.464,-2.94,-7.27,3.82,8.72
23.474,-2.48,-7.54,3.61,8.72
23.484,-1.94,-5.74,3.60,7.05
23.494,-1.23,-2.98,3.29,4.61
23.504,-0.70,-0.50,2.65,2.78
23.514,-0.77,1.57,2.03,2.68
23.524,-1.01,3.08,1.82,3.71
23.534,-0.84,4.07,1.96,4.60
23.544,-0.43,4.26,2.27,4.85
23.554,-1.12,3.34,2.19,4.15
23.564,-0.84,2.10,2.49,3.36
23.574,-0.57,0.72,2.75,2.90
23.585,-0.44,-0.44,2.94,3.00
23.594,-0.34,-1.02,3.17,3.35
23.605,-0.16,-0.98,3.29,3.43
23.615,0.16,-0.50,3.02,3.06
23.625,0.64,-0.03,2.49,2.57
23.635,0.93,0.37,2.13,2.35
23.645,0.91,0.70,1.90,2.22
23.655,0.81,0.98,1.65,2.09
23.665,0.70,1.33,1.41,2.06
23.675,0.58,1.67,1.20,2.13
23.685,0.46,1.91,0.99,2.20
23.695,0.35,2.05,0.81,2.23
23.706,0.29,1.99,0.59,2.09
23.716,0.33,1.67,0.39,1.74
23.726,0.53,1.21,0.21,1.33
23.736,0.74,0.79,0.06,1.08
23.746,0.88,0.48,-0.06,1.00
23.756,0.92,0.29,-0.18,0.98
23.766,0.83,0.23,-0.27,0.90
23.776,0.65,0.23,-0.39,0.79
23.786,0.48,0.22,-0.49,0.72
23.796,0.29,0.20,-0.67,0.76
23.806,0.15,0.15,-0.95,0.97
23.816,0.04,0.10,-1.24,1.25
23.826,-0.03,0.02,-1.52,1.52
23.836,-0.07,-0.01,-1.74,1.74
23.846,-0.03,-0.02,-1.94,1.94
23.856,0.16,-0.14,-2.07,2.08
23.867,0.57,-0.44,-2.15,2.27
23.877,1.11,-0.65,-2.32,2.65
23.887,1.74,-0.70,-2.61,3.21
23.897,2.40,-0.66,-2.94,3.85
23.907,2.98,-0.66,-3.24,4.45
23.917,3.45,-0.62,-3.47,4.93
23.927,3.55,-0.35,-3.76,5.18
23.937,3.16,-0.14,-4.20,5.26
23.947,2.74,-0.33,-4.65,5.41
23.957,2.77,-0.86,-4.81,5.61
23.967,3.09,-1.47,-4.79,5.89
23.977,3.51,-2.03,-4.80,6.28
23.987,4.13,-2.81,-5.09,7.13
23.997,4.94,-3.65,-5.97,8.56
24.008,5.77,-4.42,-6.73,9.91
24.018,6.32,-5.08,-6.77,10.56
24.028,6.09,-5.18,-6.23,10.14
24.038,4.36,-3.51,-5.47,7.82
24.048,2.67,-1.41,-3.18,4.39
24.058,1.59,-0.17,-0.24,1.62
24.068,0.79,0.18,1.13,1.39
24.078,0.74,0.38,2.27,2.42
24.088,0.44,0.26,3.49,3.53
24.098,0.63,-0.28,4.07,4.13
24.108,0.69,-1.12,4.45,4.64
24.118,0.56,-2.37,4.81,5.39
24.128,0.24,-3.86,5.42,6.66
24.138,-0.14,-5.32,6.05,8.06
24.149,-0.38,-6.48,6.53,9.20
24.158,-0.94,-7.14,6.98,10.03
24.169,-1.13,-6.66,6.71,9.52
24.179,-0.75,-4.94,6.13,7.91
24.189,-1.30,-2.73,4.36,5.30
24.199,-2.15,-0.47,-0.57,2.27
24.209,-2.14,1.26,-5.17,5.74
24.219,-2.21,2.20,-4.04,5.10
24.229,-3.13,2.11,-0.89,3.88
24.239,-2.96,2.24,1.21,3.91
24.249,-2.97,2.11,2.68,4.52
24.259,-2.99,1.80,3.76,5.14
24.269,-3.13,1.21,4.20,5.38
24.279,-3.00,0.72,4.07,5.11
24.290,-2.37,0.85,4.26,4.95
24.299,-1.38,1.66,4.78,5.24
24.310,-1.09,2.09,5.18,5.69
24.320,-1.54,2.55,5.07,5.88
24.330,-3.09,2.43,5.03,6.38
24.340,-4.59,2.15,4.96,7.09
24.350,-5.70,1.92,4.82,7.71
24.360,-6.04,2.10,4.72,7.95
24.370,-5.99,2.12,4.47,7.77
24.380,-5.48,1.95,4.23,7.19
24.390,-4.60,1.83,3.98,6.36
24.400,-3.52,2.21,3.68,5.55
24.410,-2.46,2.94,3.27,5.04
24.420,-1.74,3.43,2.97,4.86
24.430,-1.37,3.58,2.66,4.66
24.440,-0.96,3.57,2.29,4.35
24.451,-0.47,3.19,2.07,3.84
24.460,0.03,2.26,1.81,2.89
24.471,1.18,1.90,0.91,2.41
24.481,2.76,1.39,-2.05,3.70
24.491,4.20,-3.20,-14.04,14.99
24.501,7.49,-12.03,-30.86,33.95
24.511,9.39,-15.97,-23.90,30.24
24.521,7.06,-13.18,-9.55,17.74
24.531,3.17,-10.13,-3.15,11.07
24.541,0.70,-6.34,-1.52,6.56
24.551,-0.55,-2.63,-1.54,3.10
24.561,-1.28,0.61,-1.66,2.18
24.571,-2.38,2.71,-1.14,3.78
24.581,-2.48,3.12,-0.26,3.99
24.591,-2.15,1.17,0.40,2.49
24.601,-1.71,-1.43,1.18,2.52
24.612,-1.08,-3.47,1.70,4.02
24.622,-0.70,-4.90,1.77,5.25
24.632,-0.95,-5.33,1.96,5.76
24.642,-0.80,-3.94,2.30,4.64
24.652,-0.15,-1.73,2.43,2.99
24.662,0.43,0.51,2.51,2.60
24.672,0.55,2.60,2.39,3.57
24.682,0.39,4.13,2.25,4.71
24.692,0.25,4.87,2.31,5.40
24.702,0.10,4.84,2.52,5.46
24.713,-0.01,4.10,2.94,5.05
24.722,0.11,3.13,3.64,4.80
24.733,0.46,2.17,4.36,4.89
24.743,0.49,1.06,5.04,5.18
24.753,0.43,-0.18,5.79,5.81
24.763,0.42,-1.39,6.28,6.45
24.773,0.47,-2.20,5.76,6.19
24.783,0.55,-2.37,4.41,5.04
24.793,0.75,-1.98,3.31,3.93
24.803,0.98,-1.26,2.44,2.91
24.813,1.21,-0.40,1.69,2.11
24.823,1.46,0.56,1.12,1.92
24.833,1.42,1.49,0.88,2.23
24.843,1.18,2.19,0.84,2.62
24.854,0.90,2.61,0.92,2.91
24.863,0.62,2.58,0.99,2.84
24.874,0.47,2.27,0.95,2.50
24.883,0.38,1.77,0.82,1.98
24.894,0.34,1.12,0.69,1.35
24.904,0.36,0.22,0.54,0.69
24.914,0.39,-0.72,0.29,0.88
24.924,0.43,-1.41,0.02,1.48
24.934,0.75,-1.52,-0.23,1.71
24.944,1.06,-1.06,-0.43,1.55
24.954,1.31,-0.44,-0.30,1.41
24.964,1.39,0.16,0.51,1.49
24.974,1.15,0.66,1.00,1.66
24.984,0.67,1.02,-0.04,1.22
24.994,0.51,0.63,-1.49,1.70
25.004,0.51,0.09,-2.56,2.61
25.015,0.32,0.04,-2.80,2.81
25.025,0.21,0.41,-2.58,2.62
25.035,0.34,0.97,-2.10,2.34
25.045,0.65,1.47,-1.50,2.20
25.055,0.84,1.44,-0.83,1.86
25.065,0.96,0.90,0.00,1.31
25.075,0.94,-0.71,0.41,1.24
25.085,1.23,-1.92,-0.35,2.30
25.095,1.41,-2.71,-1.32,3.33
25.105,1.26,-2.70,-2.04,3.61
25.115,0.58,-1.92,-1.98,2.82
25.125,-0.60,-1.20,-1.34,1.90
25.135,-1.71,-0.84,-0.63,2.00
25.145,-2.43,-0.61,-0.35,2.53
25.155,-2.61,-0.47,-0.23,2.66
25.165,-2.03,-1.37,-0.74,2.56
25.176,-0.81,-3.59,-2.15,4.27
25.186,0.52,-5.12,-3.83,6.41
25.196,2.03,-6.63,-7.24,10.03
25.206,3.72,-7.08,-12.58,14.91
25.216,4.04,-6.60,-16.77,18.47
25.226,2.45,-5.63,-14.21,15.48
25.236,0.87,-5.30,-8.46,10.02
25.246,-0.35,-4.88,-3.66,6.11
25.256,-1.15,-4.36,-0.04,4.50
25.266,-1.43,-4.34,2.72,5.32
25.276,-1.33,-4.47,4.36,6.38
25.286,-0.76,-3.72,5.76,6.90
25.296,0.06,-2.59,6.25,6.76
25.307,0.38,-1.95,5.48,5.83
25.317,0.25,-2.19,4.94,5.41
25.327,0.18,-2.81,4.80,5.56
25.337,0.01,-3.13,4.70,5.65
25.347,-0.36,-2.65,5.05,5.72
25.357,-0.81,-1.81,5.53,5.88
25.367,-1.26,-0.92,6.18,6.37
25.377,-1.73,-0.67,6.66,6.92
25.387,-2.23,-0.83,6.68,7.09
25.397,-2.42,-1.29,6.07,6.66
25.407,-2.27,-1.44,4.45,5.20
25.417,-1.89,-0.86,2.97,3.62
25.427,-1.21,0.29,1.76,2.16
25.437,-0.58,1.17,0.73,1.49
25.448,-0.38,1.47,0.85,1.74
25.458,-0.36,0.96,1.72,2.01
25.468,-0.33,0.63,2.53,2.63
25.478,-0.20,0.89,2.95,3.08
25.488,-0.27,1.62,2.80,3.25
25.498,-0.75,2.30,2.13,3.23
25.508,-1.22,2.48,1.37,3.09
25.518,-1.53,1.99,0.76,2.63
25.528,-1.73,1.84,2.21,3.35
25.538,-2.27,0.34,1.32,2.64
25.548,-1.79,-0.21,1.64,2.43
25.558,-0.46,0.50,2.18,2.28
25.568,0.49,1.39,2.53,2.93
25.579,0.65,1.99,1.55,2.61
25.589,0.16,1.27,0.53,1.38
25.599,-1.38,-0.60,-0.82,1.72
25.609,-2.96,-2.50,-2.20,4.46
25.619,-3.63,-3.10,-3.61,5.98
25.629,-3.25,-1.69,-4.42,5.74
25.639,-2.62,0.62,-4.43,5.19
25.649,-2.13,1.73,-3.12,4.16
25.659,-2.66,1.86,-2.31,3.98
25.669,-2.91,1.79,-3.12,4.63
25.679,-3.00,1.82,-3.38,4.87
25.689,-3.35,2.46,-2.35,4.77
25.699,-3.03,3.74,-1.38,5.00
25.710,-1.74,3.75,-0.67,4.19
25.719,-0.89,2.82,-0.18,2.96
25.729,-0.45,2.80,0.34,2.86
25.740,-0.24,1.60,-0.01,1.62
25.750,-0.99,-0.80,-1.78,2.19
25.760,-1.41,-1.33,-3.09,3.65
25.770,-0.93,-1.10,-3.47,3.76
25.780,-0.21,-0.73,-3.11,3.20
25.790,0.67,-0.28,-2.73,2.82
25.800,1.21,-0.22,-2.63,2.91
25.810,1.79,-0.50,-3.05,3.57
25.820,1.93,-0.83,-3.19,3.82
25.830,1.56,-1.04,-2.54,3.16
25.840,1.59,-1.95,-1.39,2.87
25.850,1.84,-3.23,-0.77,3.79
25.860,0.96,-3.36,-1.38,3.76
25.870,0.49,-3.27,-2.31,4.03
25.881,0.45,-3.18,-3.41,4.69
25.891,0.86,-3.16,-4.41,5.49
25.901,1.90,-3.50,-4.84,6.26
25.911,3.67,-3.82,-4.36,6.86
25.921,6.03,-3.65,-3.28,7.77
25.931,8.43,-3.09,-1.77,9.15
25.941,10.16,-2.54,-0.16,10.47
25.951,10.97,-1.96,1.50,11.25
25.961,10.73,-1.47,2.96,11.23
25.971,9.19,-1.51,4.06,10.16
25.981,7.39,-1.78,4.82,9.00
25.991,5.92,-1.87,5.27,8.14
26.001,4.68,-1.44,5.02,7.01
26.011,3.73,-0.78,4.36,5.79
26.022,3.35,-0.11,3.96,5.19
26.031,3.25,0.46,3.97,5.15
26.042,3.08,0.63,4.27,5.31
26.052,2.82,0.51,4.52,5.35
26.062,2.48,0.54,4.67,5.31
26.072,2.36,0.75,4.98,5.56
26.082,2.64,1.29,5.60,6.33
26.092,2.73,1.76,6.32,7.11
26.102,2.23,2.02,7.10,7.71
26.112,1.23,1.96,7.60,7.95
26.122,0.05,1.58,7.73,7.89
26.132,-1.06,0.92,7.46,7.59
26.143,-1.87,0.25,6.73,6.98
26.152,-2.57,-0.47,5.56,6.14
26.162,-3.06,-0.81,4.19,5.25
26.173,-3.25,-0.94,3.08,4.57
26.183,-3.18,-0.86,2.47,4.12
26.193,-2.97,-0.74,2.23,3.78
26.203,-2.78,-0.65,1.97,3.46
26.213,-2.73,-0.62,1.60,3.22
26.223,-2.79,-0.80,1.24,3.15
26.233,-2.91,-1.03,0.81,3.19
26.243,-3.02,-1.22,0.49,3.29
